269	43.92
270	43.94
271	43.96
272	43.97
273	43.99
274	44.01
275	44.03
276	44.05
277	44.06
278	44.08
279	44.10
280	44.12
281	44.13
282	44.15
283	44.17
284	44.18
285	44.20
286	44.22
287	44.24
288	44.25
289	44.27
290	44.29
291	44.30
292	44.32
293	44.34
294	44.35
295	44.37
296	44.38
297	44.40
298	44.42
299	44.43
300	44.45
301	44.46
302	44.48
303	44.50
304	44.51
305	44.53
306	44.54
307	44.56
308	44.57
309	44.59
310	44.61
311	44.62
312	44.64
313	44.65
314	44.67
315	44.68
316	44.70
317	44.71
318	44.73
319	44.74
320	44.75
321	44.77
322	44.78
323	44.80
324	44.81
325	44.83
326	44.84
327	44.86
328	44.87
329	44.88
330	44.90
331	44.91
332	44.93
333	44.94
334	44.95
335	44.97
336	44.98
337	44.99
338	45.01
339	45.02
340	45.03
341	45.05
342	45.06
343	45.07
344	45.09
345	45.10
346	45.11
347	45.13
348	45.14
349	45.15
350	45.17
351	45.18
352	45.19
353	45.20
354	45.22
355	45.23
356	45.24
357	45.25
358	45.27
359	45.28
360	45.29
361	45.30
362	45.31
363	45.33
364	45.34
365	45.35
366	45.36
367	45.38
368	45.39
369	45.40
370	45.41
371	45.42
372	45.43
373	45.45
374	45.46
375	45.47
376	45.48
377	45.49
378	45.50
379	45.51
380	45.53
381	45.54
382	45.55
383	45.56
384	45.57
385	45.58
386	45.59
387	45.60
388	45.61
389	45.62
390	45.64
391	45.65
392	45.66
393	45.67
394	45.68
395	45.69
396	45.70
397	45.71
398	45.72
399	45.73
400	45.74
401	45.75
402	45.76
403	45.77
404	45.78
405	45.79
406	45.80
407	45.81
408	45.82
409	45.83
410	45.84
411	45.85
412	45.86
413	45.87
414	45.88
415	45.89
416	45.90
417	45.91
418	45.92
419	45.93
420	45.94
421	45.95
422	45.96
423	45.97
424	45.97
425	45.98
426	45.99
427	46.00
428	46.01
429	46.02
430	46.03
431	46.04
432	46.05
433	46.06
434	46.07
435	46.07
436	46.08
437	46.09
438	46.10
439	46.11
440	46.12
441	46.13
442	46.13
443	46.14
444	46.15
445	46.16
446	46.17
447	46.18
448	46.19
449	46.19
450	46.20
451	46.21
452	46.22
453	46.23
454	46.23
455	46.24
456	46.25
457	46.26
458	46.27
459	46.27
460	46.28
461	46.29
462	46.30
463	46.31
464	46.31
465	46.32
466	46.33
467	46.34
468	46.35
469	46.35
470	46.36
471	46.37
472	46.38
473	46.38
474	46.39
475	46.40
476	46.41
477	46.41
478	46.42
479	46.43
480	46.43
481	46.44
482	46.45
483	46.46
484	46.46
485	46.47
486	46.48
487	46.48
488	46.49
489	46.50
490	46.51
491	46.51
492	46.52
493	46.53
494	46.53
495	46.54
496	46.55
497	46.55
498	46.56
499	46.57
500	46.57
501	46.58
502	46.59
503	46.59
504	46.60
505	46.61
506	46.61
507	46.62
508	46.63
509	46.63
510	46.64
511	46.64
512	46.65
513	46.66
514	46.66
515	46.67
516	46.68
517	46.68
518	46.69
519	46.69
520	46.70
521	46.71
522	46.71
523	46.72
524	46.72
525	46.73
526	46.74
527	46.74
528	46.75
529	46.75
530	46.76
531	46.77
532	46.77
533	46.78
534	46.78
535	46.79
536	46.79
537	46.80
538	46.81
539	46.81
540	46.82
541	46.82
542	46.83
543	46.83
544	46.84
545	46.84
546	46.85
547	46.85
548	46.86
549	46.87
550	46.87
551	46.88
552	46.88
553	46.89
554	46.89
555	46.90
556	46.90
557	46.91
558	46.91
559	46.92
560	46.92
561	46.93
562	46.93
563	46.94
564	46.94
565	46.95
566	46.95
567	46.96
568	46.96
569	46.97
570	46.97
571	46.98
572	46.98
573	46.99
574	46.99
575	47.00
576	47.00
577	47.01
578	47.01
579	47.02
580	47.02
581	47.03
582	47.03
583	47.03
584	47.04
585	47.04
586	47.05
587	47.05
588	47.06
589	47.06
590	47.07
591	47.07
592	47.08
593	47.08
594	47.08
595	47.09
596	47.09
597	47.10
598	47.10
599	47.11
600	47.11
601	47.11
602	47.12
603	47.12
604	47.13
605	47.13
606	47.14
607	47.14
608	47.14
609	47.15
610	47.15
611	47.16
612	47.16
613	47.16
614	47.17
615	47.17
616	47.18
617	47.18
618	47.18
619	47.19
620	47.19
621	47.20
622	47.20
623	47.20
624	47.21
625	47.21
626	47.22
627	47.22
628	47.22
629	47.23
630	47.23
631	47.23
632	47.24
633	47.24
634	47.25
635	47.25
636	47.25
637	47.26
638	47.26
639	47.26
640	47.27
641	47.27
642	47.27
643	47.28
644	47.28
645	47.28
646	47.29
647	47.29
648	47.30
649	47.30
650	47.30
651	47.31
652	47.31
653	47.31
654	47.32
655	47.32
656	47.32
657	47.33
658	47.33
659	47.33
660	47.34
661	47.34
662	47.34
663	47.35
664	47.35
665	47.35
666	47.36
667	47.36
668	47.36
669	47.36
670	47.37
671	47.37
672	47.37
673	47.38
674	47.38
675	47.38
676	47.39
677	47.39
678	47.39
679	47.40
680	47.40
681	47.40
682	47.40
683	47.41
684	47.41
685	47.41
686	47.42
687	47.42
688	47.42
689	47.43
690	47.43
691	47.43
692	47.43
693	47.44
694	47.44
695	47.44
696	47.45
697	47.45
698	47.45
699	47.45
700	47.46
701	47.46
702	47.46
703	47.46
704	47.47
705	47.47
706	47.47
707	47.48
708	47.48
709	47.48
710	47.48
711	47.49
712	47.49
713	47.49
714	47.49
715	47.50
716	47.50
717	47.50
718	47.50
719	47.51
720	47.51
721	47.51
722	47.51
723	47.52
724	47.52
725	47.52
726	47.52
727	47.53
728	47.53
729	47.53
730	47.53
731	47.54
732	47.54
733	47.54
734	47.54
735	47.55
736	47.55
737	47.55
738	47.55
739	47.56
740	47.56
741	47.56
742	47.56
743	47.56
744	47.57
745	47.57
746	47.57
747	47.57
748	47.58
749	47.58
750	47.58
751	47.58
752	47.58
753	47.59
754	47.59
755	47.59
756	47.59
757	47.60
758	47.60
759	47.60
760	47.60
761	47.60
762	47.61
763	47.61
764	47.61
765	47.61
766	47.61
767	47.62
768	47.62
769	47.62
770	47.62
771	47.62
772	47.63
773	47.63
774	47.63
775	47.63
776	47.63
777	47.64
778	47.64
779	47.64
780	47.64
781	47.64
782	47.65
783	47.65
784	47.65
785	47.65
786	47.65
787	47.66
788	47.66
789	47.66
790	47.66
791	47.66
792	47.67
793	47.67
794	47.67
795	47.67
796	47.67
797	47.67
798	47.68
799	47.68
800	47.68
801	47.68
802	47.68
803	47.68
804	47.69
805	47.69
806	47.69
807	47.69
808	47.69
809	47.70
810	47.70
811	47.70
812	47.70
813	47.70
814	47.70
815	47.71
816	47.71
817	47.71
818	47.71
819	47.71
820	47.71
821	47.72
822	47.72
823	47.72
824	47.72
825	47.72
826	47.72
827	47.72
828	47.73
829	47.73
830	47.73
831	47.73
832	47.73
833	47.73
834	47.74
835	47.74
836	47.74
837	47.74
838	47.74
839	47.74
840	47.74
841	47.75
842	47.75
843	47.75
844	47.75
845	47.75
846	47.75
847	47.76
848	47.76
849	47.76
850	47.76
851	47.76
852	47.76
853	47.76
854	47.77
855	47.77
856	47.77
857	47.77
858	47.77
859	47.77
860	47.77
861	47.77
862	47.78
863	47.78
864	47.78
865	47.78
866	47.78
867	47.78
868	47.78
869	47.79
870	47.79
871	47.79
872	47.79
873	47.79
874	47.79
875	47.79
876	47.79
877	47.80
878	47.80
879	47.80
880	47.80
881	47.80
882	47.80
883	47.80
884	47.80
885	47.81
886	47.81
887	47.81
888	47.81
889	47.81
890	47.81
891	47.81
892	47.81
893	47.82
894	47.82
895	47.82
896	47.82
897	47.82
898	47.82
899	47.82
900	47.82
901	47.82
902	47.83
903	47.83
904	47.83
905	47.83
906	47.83
907	47.83
908	47.83
909	47.83
910	47.83
911	47.84
912	47.84
913	47.84
914	47.84
915	47.84
916	47.84
917	47.84
918	47.84
919	47.84
920	47.85
921	47.85
922	47.85
923	47.85
924	47.85
925	47.85
926	47.85
927	47.85
928	47.85
929	47.85
930	47.86
931	47.86
932	47.86
933	47.86
934	47.86
935	47.86
936	47.86
937	47.86
938	47.86
939	47.86
940	47.87
941	47.87
942	47.87
943	47.87
944	47.87
945	47.87
946	47.87
947	47.87
948	47.87
949	47.87
950	47.87
951	47.88
952	47.88
953	47.88
954	47.88
955	47.88
956	47.88
957	47.88
958	47.88
959	47.88
960	47.88
961	47.88
962	47.89
963	47.89
964	47.89
965	47.89
966	47.89
967	47.89
968	47.89
969	47.89
970	47.89
971	47.89
972	47.89
973	47.90
974	47.90
975	47.90
976	47.90
977	47.90
978	47.90
979	47.90
980	47.90
981	47.90
982	47.90
983	47.90
984	47.90
985	47.90
986	47.91
987	47.91
988	47.91
989	47.91
990	47.91
991	47.91
992	47.91
993	47.91
994	47.91
995	47.91
996	47.91
997	47.91
998	47.91
999	47.92
1000	47.92
1001	47.92
1002	47.92
1003	47.92
1004	47.92
1005	47.92
1006	47.92
1007	47.92
1008	47.92
1009	47.92
1010	47.92
1011	47.92
1012	47.93
1013	47.93
1014	47.93
1015	47.93
1016	47.93
1017	47.93
1018	47.93
1019	47.93
1020	47.93
1021	47.93
1022	47.93
1023	47.93
1024	47.93
1025	47.93
1026	47.93
1027	47.94
1028	47.94
1029	47.94
1030	47.94
1031	47.94
1032	47.94
1033	47.94
1034	47.94
1035	47.94
1036	47.94
1037	47.94
1038	47.94
1039	47.94
1040	47.94
1041	47.94
1042	47.94
1043	47.95
1044	47.95
1045	47.95
1046	47.95
1047	47.95
1048	47.95
1049	47.95
1050	47.95
1051	47.95
1052	47.95
1053	47.95
1054	47.95
1055	47.95
1056	47.95
1057	47.95
1058	47.95
1059	47.95
1060	47.96
1061	47.96
1062	47.96
1063	47.96
1064	47.96
1065	47.96
1066	47.96
1067	47.96
1068	47.96
1069	47.96
1070	47.96
1071	47.96
1072	47.96
1073	47.96
1074	47.96
1075	47.96
1076	47.96
1077	47.96
1078	47.97
1079	47.97
1080	47.97
1081	47.97
1082	47.97
1083	47.97
1084	47.97
1085	47.97
1086	47.97
1087	47.97
1088	47.97
1089	47.97
1090	47.97
1091	47.97
1092	47.97
1093	47.97
1094	47.97
1095	47.97
1096	47.97
1097	47.97
1098	47.98
1099	47.98
1100	47.98
1101	47.98
1102	47.98
1103	47.98
1104	47.98
1105	47.98
1106	47.98
1107	47.98
1108	47.98
1109	47.98
1110	47.98
1111	47.98
1112	47.98
1113	47.98
1114	47.98
1115	47.98
1116	47.98
1117	47.98
1118	47.98
1119	47.98
1120	47.99
1121	47.99
1122	47.99
1123	47.99
1124	47.99
1125	47.99
1126	47.99
1127	47.99
1128	47.99
1129	47.99
1130	47.99
1131	47.99
1132	47.99
1133	47.99
1134	47.99
1135	47.99
1136	47.99
1137	47.99
1138	47.99
1139	47.99
1140	47.99
1141	47.99
1142	47.99
1143	47.99
1144	48.00
1145	48.00
1146	48.00
1147	48.00
1148	48.00
1149	48.00
1150	48.00
1151	48.00
1152	48.00
1153	48.00
1154	48.00
1155	48.00
1156	48.00
1157	48.00
1158	48.00
1159	48.00
1160	48.00
1161	48.00
1162	48.00
1163	48.00
1164	48.00
1165	48.00
1166	48.00
1167	48.00
1168	48.00
1169	48.00
1170	48.00
1171	48.01
1172	48.01
1173	48.01
1174	48.01
1175	48.01
1176	48.01
1177	48.01
1178	48.01
1179	48.01
1180	48.01
1181	48.01
1182	48.01
1183	48.01
1184	48.01
1185	48.01
1186	48.01
1187	48.01
1188	48.01
1189	48.01
1190	48.01
1191	48.01
1192	48.01
1193	48.01
1194	48.01
1195	48.01
1196	48.01
1197	48.01
1198	48.01
1199	48.01
1200	48.01
1201	48.02
1202	48.02
1203	48.02
1204	48.02
1205	48.02
1206	48.02
1207	48.02
1208	48.02
1209	48.02
1210	48.02
1211	48.02
1212	48.02
1213	48.02
1214	48.02
1215	48.02
1216	48.02
1217	48.02
1218	48.02
1219	48.02
1220	48.02
1221	48.02
1222	48.02
1223	48.02
1224	48.02
1225	48.02
1226	48.02
1227	48.02
1228	48.02
1229	48.02
1230	48.02
1231	48.02
1232	48.02
1233	48.02
1234	48.02
1235	48.02
1236	48.03
1237	48.03
1238	48.03
1239	48.03
1240	48.03
1241	48.03
1242	48.03
1243	48.03
1244	48.03
1245	48.03
1246	48.03
1247	48.03
1248	48.03
1249	48.03
1250	48.03
1251	48.03
1252	48.03
1253	48.03
1254	48.03
1255	48.03
1256	48.03
1257	48.03
1258	48.03
1259	48.03
1260	48.03
1261	48.03
1262	48.03
1263	48.03
1264	48.03
1265	48.03
1266	48.03
1267	48.03
1268	48.03
1269	48.03
1270	48.03
1271	48.03
1272	48.03
1273	48.03
1274	48.03
1275	48.03
1276	48.03
1277	48.03
1278	48.04
1279	48.04
1280	48.04
1281	48.04
1282	48.04
1283	48.04
1284	48.04
1285	48.04
1286	48.04
1287	48.04
1288	48.04
1289	48.04
1290	48.04
1291	48.04
1292	48.04
1293	48.04
1294	48.04
1295	48.04
1296	48.04
1297	48.04
1298	48.04
1299	48.04
1300	48.04
1301	48.04
1302	48.04
1303	48.04
1304	48.04
1305	48.04
1306	48.04
1307	48.04
1308	48.04
1309	48.04
1310	48.04
1311	48.04
1312	48.04
1313	48.04
1314	48.04
1315	48.04
1316	48.04
1317	48.04
1318	48.04
1319	48.04
1320	48.04
1321	48.04
1322	48.04
1323	48.04
1324	48.04
1325	48.04
1326	48.04
1327	48.04
1328	48.04
1329	48.05
1330	48.05
1331	48.05
1332	48.05
1333	48.05
1334	48.05
1335	48.05
1336	48.05
1337	48.05
1338	48.05
1339	48.05
1340	48.05
1341	48.05
1342	48.05
1343	48.05
1344	48.05
1345	48.05
1346	48.05
1347	48.05
1348	48.05
1349	48.05
1350	48.05
1351	48.05
1352	48.05
1353	48.05
1354	48.05
1355	48.05
1356	48.05
1357	48.05
1358	48.05
1359	48.05
1360	48.05
1361	48.05
1362	48.05
1363	48.05
1364	48.05
1365	48.05
1366	48.05
1367	48.05
1368	48.05
1369	48.05
1370	48.05
1371	48.05
1372	48.05
1373	48.05
1374	48.05
1375	48.05
1376	48.05
1377	48.05
1378	48.05
1379	48.05
1380	48.05
1381	48.05
1382	48.05
1383	48.05
1384	48.05
1385	48.05
1386	48.05
1387	48.05
1388	48.05
1389	48.05
1390	48.05
1391	48.05
1392	48.05
1393	48.05
1394	48.06
1395	48.06
1396	48.06
1397	48.06
1398	48.06
1399	48.06
1400	48.06
1401	48.06
1402	48.06
1403	48.06
1404	48.06
1405	48.06
1406	48.06
1407	48.06
1408	48.06
1409	48.06
1410	48.06
1411	48.06
1412	48.06
1413	48.06
1414	48.06
1415	48.06
1416	48.06
1417	48.06
1418	48.06
1419	48.06
1420	48.06
1421	48.06
1422	48.06
1423	48.06
1424	48.06
1425	48.06
1426	48.06
1427	48.06
1428	48.06
1429	48.06
1430	48.06
1431	48.06
1432	48.06
1433	48.06
1434	48.06
1435	48.06
1436	48.06
1437	48.06
1438	48.06
1439	48.06
1440	48.06
1441	48.06
1442	48.06
1443	48.06
1444	48.06
1445	48.06
1446	48.06
1447	48.06
1448	48.06
1449	48.06
1450	48.06
1451	48.06
1452	48.06
1453	48.06
1454	48.06
1455	48.06
1456	48.06
1457	48.06
1458	48.06
1459	48.06
1460	48.06
1461	48.06
1462	48.06
1463	48.06
1464	48.06
1465	48.06
1466	48.06
1467	48.06
1468	48.06
1469	48.06
1470	48.06
1471	48.06
1472	48.06
1473	48.06
1474	48.06
1475	48.06
1476	48.06
1477	48.06
1478	48.06
1479	48.06
1480	48.06
1481	48.06
1482	48.06
1483	48.06
1484	48.06
1485	48.06
1486	48.06
1487	48.07
1488	48.07
1489	48.07
1490	48.07
1491	48.07
1492	48.07
1493	48.07
1494	48.07
1495	48.07
1496	48.07
1497	48.07
1498	48.07
1499	48.07
1500	48.07
1501	48.07
1502	48.07
1503	48.07
1504	48.07
1505	48.07
1506	48.07
1507	48.07
1508	48.07
1509	48.07
1510	48.07
1511	48.07
1512	48.07
1513	48.07
1514	48.07
1515	48.07
1516	48.07
1517	48.07
1518	48.07
1519	48.07
1520	48.07
1521	48.07
1522	48.07
1523	48.07
1524	48.07
1525	48.07
1526	48.07
1527	48.07
1528	48.07
1529	48.07
1530	48.07
1531	48.07
1532	48.07
1533	48.07
1534	48.07
1535	48.07
1536	48.07
1537	48.07
1538	48.07
1539	48.07
1540	48.07
1541	48.07
1542	48.07
1543	48.07
1544	48.07
1545	48.07
1546	48.07
1547	48.07
1548	48.07
1549	48.07
1550	48.07
1551	48.07
1552	48.07
1553	48.07
1554	48.07
1555	48.07
1556	48.07
1557	48.07
1558	48.07
1559	48.07
1560	48.07
1561	48.07
1562	48.07
1563	48.07
1564	48.07
1565	48.07
1566	48.07
1567	48.07
1568	48.07
1569	48.07
1570	48.07
1571	48.07
1572	48.07
1573	48.07
1574	48.07
1575	48.07
1576	48.07
1577	48.07
1578	48.07
1579	48.07
1580	48.07
1581	48.07
1582	48.07
1583	48.07
1584	48.07
1585	48.07
1586	48.07
1587	48.07
1588	48.07
1589	48.07
1590	48.07
1591	48.07
1592	48.07
1593	48.07
1594	48.07
1595	48.07
1596	48.07
1597	48.07
1598	48.07
1599	48.07
1600	48.07
1601	48.07
1602	48.07
1603	48.07
1604	48.07
1605	48.07
1606	48.07
1607	48.07
1608	48.07
1609	48.07
1610	48.07
1611	48.07
1612	48.07
1613	48.07
1614	48.07
1615	48.07
1616	48.07
1617	48.07
1618	48.07
1619	48.07
1620	48.07
1621	48.07
1622	48.07
1623	48.07
1624	48.07
1625	48.07
1626	48.07
1627	48.07
1628	48.07
1629	48.07
1630	48.07
1631	48.07
1632	48.07
1633	48.07
1634	48.07
1635	48.07
1636	48.07
1637	48.07
1638	48.07
1639	48.07
1640	48.07
1641	48.07
1642	48.07
1643	48.07
1644	48.07
1645	48.08
1646	48.08
1647	48.08
1648	48.08
1649	48.08
1650	48.08
1651	48.08
1652	48.08
1653	48.08
1654	48.08
1655	48.08
1656	48.08
1657	48.08
1658	48.08
1659	48.08
1660	48.08
1661	48.08
1662	48.08
1663	48.08
1664	48.08
1665	48.08
1666	48.08
1667	48.08
1668	48.08
1669	48.08
1670	48.08
1671	48.08
1672	48.08
1673	48.08
1674	48.08
1675	48.08
1676	48.08
1677	48.08
1678	48.08
1679	48.08
1680	48.08
1681	48.08
1682	48.08
1683	48.08
1684	48.08
1685	48.08
1686	48.08
1687	48.08
1688	48.08
1689	48.08
1690	48.08
1691	48.08
1692	48.08
1693	48.08
1694	48.08
1695	48.08
1696	48.08
1697	48.08
1698	48.08
1699	48.08
1700	48.08
1701	48.08
1702	48.08
1703	48.08
1704	48.08
1705	48.08
1706	48.08
1707	48.08
1708	48.08
1709	48.08
1710	48.08
1711	48.08
1712	48.08
1713	48.08
1714	48.08
1715	48.08
1716	48.08
1717	48.08
1718	48.08
1719	48.08
1720	48.08
1721	48.08
1722	48.08
1723	48.08
1724	48.08
1725	48.08
1726	48.08
1727	48.08
1728	48.08
1729	48.08
1730	48.08
1731	48.08
1732	48.08
1733	48.08
1734	48.08
1735	48.08
1736	48.08
1737	48.08
1738	48.08
1739	48.08
1740	48.08
1741	48.08
1742	48.08
1743	48.08
1744	48.08
1745	48.08
1746	48.08
1747	48.08
1748	48.08
1749	48.08
1750	48.08
1751	48.08
1752	48.08
1753	48.08
1754	48.08
1755	48.08
1756	48.08
1757	48.08
1758	48.08
1759	48.08
1760	48.08
1761	48.08
1762	48.08
1763	48.08
1764	48.08
1765	48.08
1766	48.08
1767	48.08
1768	48.08
1769	48.08
1770	48.08
1771	48.08
1772	48.08
1773	48.08
1774	48.08
1775	48.08
1776	48.08
1777	48.08
1778	48.08
1779	48.08
1780	48.08
1781	48.08
1782	48.08
1783	48.08
1784	48.08
1785	48.08
1786	48.08
1787	48.08
1788	48.08
1789	48.08
1790	48.08
1791	48.08
1792	48.08
1793	48.08
1794	48.08
1795	48.08
1796	48.08
1797	48.08
1798	48.08
1799	48.08
1800	48.08
1801	48.08
1802	48.08
1803	48.08
1804	48.08
1805	48.08
1806	48.08
1807	48.08
1808	48.08
1809	48.08
1810	48.08
1811	48.08
1812	48.08
1813	48.08
1814	48.08
1815	48.08
1816	48.08
1817	48.08
1818	48.08
1819	48.08
1820	48.08
1821	48.08
1822	48.08
1823	48.08
1824	48.08
1825	48.08
1826	48.08
1827	48.08
1828	48.08
1829	48.08
1830	48.08
1831	48.08
1832	48.08
1833	48.08
1834	48.08
1835	48.08
1836	48.08
1837	48.08
1838	48.08
1839	48.08
1840	48.08
1841	48.08
1842	48.08
1843	48.08
1844	48.08
1845	48.08
1846	48.08
1847	48.08
1848	48.08
1849	48.08
1850	48.08
1851	48.08
1852	48.08
1853	48.08
1854	48.08
1855	48.08
1856	48.08
1857	48.08
1858	48.08
1859	48.08
1860	48.08
1861	48.08
1862	48.08
1863	48.08
1864	48.08
1865	48.08
1866	48.08
1867	48.08
1868	48.08
1869	48.08
1870	48.08
1871	48.08
1872	48.08
1873	48.08
1874	48.08
1875	48.08
1876	48.08
1877	48.08
1878	48.08
1879	48.08
1880	48.08
1881	48.08
1882	48.08
1883	48.08
1884	48.08
1885	48.08
1886	48.08
1887	48.08
1888	48.08
1889	48.08
1890	48.08
1891	48.08
1892	48.08
1893	48.08
1894	48.08
1895	48.08
1896	48.08
1897	48.08
1898	48.08
1899	48.08
1900	48.08
1901	48.08
1902	48.08
1903	48.08
1904	48.08
1905	48.08
1906	48.08
1907	48.08
1908	48.08
1909	48.08
1910	48.08
1911	48.08
1912	48.08
1913	48.08
1914	48.08
1915	48.08
1916	48.08
1917	48.08
1918	48.08
1919	48.08
1920	48.08
1921	48.08
1922	48.08
1923	48.08
1924	48.08
1925	48.08
1926	48.08
1927	48.08
1928	48.08
1929	48.08
1930	48.08
1931	48.08
1932	48.08
1933	48.08
1934	48.08
1935	48.08
1936	48.08
1937	48.08
1938	48.08
1939	48.08
1940	48.08
1941	48.08
1942	48.08
1943	48.08
1944	48.08
1945	48.08
1946	48.08
1947	48.08
1948	48.08
1949	48.08
1950	48.08
1951	48.08
1952	48.08
1953	48.08
1954	48.08
1955	48.08
1956	48.08
1957	48.08
1958	48.08
1959	48.08
1960	48.08
1961	48.08
1962	48.08
1963	48.08
1964	48.08
1965	48.08
1966	48.08
1967	48.08
1968	48.08
1969	48.08
1970	48.08
1971	48.08
1972	48.08
1973	48.08
1974	48.08
1975	48.08
1976	48.08
1977	48.08
1978	48.08
1979	48.08
1980	48.08
1981	48.08
1982	48.08
1983	48.08
1984	48.08
1985	48.08
1986	48.08
1987	48.08
1988	48.08
1989	48.08
1990	48.08
1991	48.08
1992	48.08
1993	48.08
1994	48.08
1995	48.08
1996	48.08
1997	48.08
1998	48.08
1999	48.08
2000	48.08
